NewtonCholesky with backtrack line search.

CUTEst problem................: ARGTRIGLS
Number of variables...........: 200
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 200
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20600000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 124.427652
Subproblem time in seconds..............: 4.107307
Line search time in seconds.............: 0.162128
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
307     1.574402e+01     1.001880e+03     1.000000e+00     2.541955e-07   
308     1.574400e+01     1.001880e+03     1.000000e+00     2.541952e-07   
309     1.574399e+01     1.001879e+03     1.000000e+00     2.541950e-07   
310     1.574397e+01     1.001879e+03     1.000000e+00     2.541947e-07   
311     1.574395e+01     1.001878e+03     1.000000e+00     2.541944e-07   
312     1.574393e+01     1.001878e+03     1.000000e+00     2.541942e-07   
313     1.574392e+01     1.001877e+03     1.000000e+00     2.541939e-07   
314     1.574390e+01     1.001877e+03     1.000000e+00     2.541937e-07   
315     1.574388e+01     1.001876e+03     1.000000e+00     2.541934e-07   
316     1.574386e+01     1.001876e+03     1.000000e+00     2.541932e-07   
317     1.574385e+01     1.001875e+03     1.000000e+00     2.541929e-07   
318     1.574383e+01     1.001875e+03     1.000000e+00     2.541926e-07   
319     1.574381e+01     1.001874e+03     1.000000e+00     2.541924e-07   
320     1.574379e+01     1.001874e+03     1.000000e+00     2.541921e-07   
321     1.574378e+01     1.001873e+03     1.000000e+00     2.541919e-07   
322     1.574376e+01     1.001872e+03     1.000000e+00     2.541916e-07   
323     1.574374e+01     1.001872e+03     1.000000e+00     2.541914e-07   
324     1.574372e+01     1.001871e+03     1.000000e+00     2.541911e-07   
325     1.574371e+01     1.001871e+03     1.000000e+00     2.541908e-07   
326     1.574369e+01     1.001870e+03     1.000000e+00     2.541906e-07   
327     1.574367e+01     1.001870e+03     1.000000e+00     2.541903e-07   
328     1.574365e+01     1.001869e+03     1.000000e+00     2.541901e-07   
329     1.574364e+01     1.001869e+03     1.000000e+00     2.541898e-07   
330     1.574362e+01     1.001868e+03     1.000000e+00     2.541896e-07   
331     1.574360e+01     1.001868e+03     1.000000e+00     2.541893e-07   
332     1.574359e+01     1.001867e+03     1.000000e+00     2.541890e-07   
333     1.574357e+01     1.001867e+03     1.000000e+00     2.541888e-07   
334     1.574355e+01     1.001866e+03     1.000000e+00     2.541885e-07   
335     1.574353e+01     1.001866e+03     1.000000e+00     2.541883e-07   
336     1.574352e+01     1.001865e+03     1.000000e+00     2.541880e-07   
